"year","variable","experiment","ensemble","model","units","value"
1994,"npp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",188997787754.772
1994,"npp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",182050405727.67
1994,"npp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",324242368948.759
1994,"npp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",304963230460.351
1994,"npp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",461366228375.506
1994,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",323383549911.926
1994,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",473907988854.507
1994,"npp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",199770189569.542
1994,"npp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",183172513540.373
1994,"npp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",316512986010.202
1995,"npp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",298049351015.325
1995,"npp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",456713105030.147
1995,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",323910794890.532
1995,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",452107823184.88
1995,"npp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",191019349283.731
1995,"npp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186506617924.702
1995,"npp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",309219644492.114
1995,"npp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",306270151179.281
1995,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",326260077347.538
1995,"npp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",186499108505.365
1995,"npp","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189717522351.987
1995,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",321629382755.236
1995,"npp","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",188783828946.614
1995,"npp","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",184320615907.609
1995,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",320762570853.692
1995,"npp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",198105814922.287
1995,"npp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186674290665.243
1995,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317701354300.49
1995,"npp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",194306531330.053
1995,"npp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",190452561028.899
1995,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",327153031822.505
1995,"npp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",192756933782.432
1995,"npp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186485397868.946
1995,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",326363557359.765
1995,"npp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",192078386604.464
1995,"npp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189363110854.513
1995,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",321474345346.174
1995,"npp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",191282958944.19
1995,"npp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",188112562851.234
1995,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",322529737782.116
1995,"npp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",189765655230.326
1995,"npp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",183796061639.582
1995,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",321627127455.502
1995,"npp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",193066199898.237
1995,"npp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186782494881.571
1995,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",345105471575.092
1995,"npp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",303880674117.175
1995,"npp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",294808702703.251
1995,"npp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",449528303426.111
1995,"npp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",460287795784.834
1995,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",324985245361.702
1995,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",508036335560.138
1995,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",481620904048.055
1995,"npp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",198795555366.412
1995,"npp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",297575139277.258
1995,"npp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",283675669373.275
1995,"npp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",184581902650.914
1995,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",182782442240.711
1995,"npp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",373510653090.516
1995,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",315735648341.666
1995,"npp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",189709228542.978
1995,"npp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",182993289568.532
1995,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",319272374232.098
1995,"npp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",199054476740.687
1995,"npp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",182399940242.947
1995,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",322603761298.864
1995,"npp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",195320064035.233
1995,"npp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185918233931.429
1995,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",329840371454.179
1995,"npp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",195007187660.249
1995,"npp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186682253397.652
1995,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",321976403364.186
1995,"npp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",185383632874.955
1995,"npp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187811104213.974
1995,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",325787089970.903
1995,"npp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",199451575264.241
1995,"npp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185429995521.212
1995,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",318577857238.958
1995,"npp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",191854890682.465
1995,"npp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",183865204045.183
1995,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",323919674272.031
1995,"npp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",193265710730.838
1995,"npp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186119968022.609
1995,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",314577379370.661
1995,"npp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",190143039201.137
1995,"npp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187441080344.515
1995,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",326782918552.665
1995,"npp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",204370031195.11
1995,"npp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",191461046260.207
1995,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",348903685388.313
1995,"npp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",296804145997.331
1995,"npp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",309129559239.182
1995,"npp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",464839672085.323
1995,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",331702273247.953
1995,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",480084245650.446
1995,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",473476298248.706
1995,"npp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",195834088348.906
1995,"npp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",303960088571.953
1995,"npp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186645570217.183
1995,"npp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",319938909171.115
1995,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",318755975353.605
1995,"npp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",189943573419.818
1995,"npp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",184395542684.042
1995,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",315194613866.653
1995,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",330322607287.576
1995,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",345122089866.432
1995,"npp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",293906562651.937
1995,"npp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",289069733243.337
1995,"npp","historical","r3i1p1f1","INM-CM5-0","kg m-2 yr-1",443312724635.468
1995,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",316050359213.586
1995,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",477412350981.993
1995,"npp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",205913903910.326
1995,"npp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",294913892374.021
1995,"npp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",182171486548.794
1995,"npp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",317033702296.593
1995,"npp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",306231554086.963
1995,"npp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",443312724635.468
1995,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",326888893001.245
1995,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",469727355331.116
1995,"npp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",199053576866.816
1995,"npp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185567807887.365
1995,"npp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",299860806181.261
1995,"npp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",289859231817.048
1995,"npp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",447006434506.268
1995,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",322969014118.233
1995,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",466360507531.274
1995,"npp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",184096860737.493
1995,"npp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187941400997.665
1995,"npp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",312895085923.461
1995,"npp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",300053114557.646
1995,"npp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",451874225917.712
1995,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",313658179858.711
1995,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",478064527119.933
1995,"npp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",194591628734.7
1995,"npp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185154663312.196
1995,"npp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",297063180091.541
1995,"npp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",466070399114.235
1995,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",319752791463.968
1995,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",466636413391.576
1995,"npp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",193969392207.109
1995,"npp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185681665684.766
1995,"npp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",304865104260.505
1995,"npp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",460270779186.38
1995,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",329018642841.713
1995,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",461776937803.003
1995,"npp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",199386114111.86
1995,"npp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",191048937280.015
1995,"npp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",306729786690.232
1995,"npp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",293561813924.221
1995,"npp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",455065503683.149
1995,"npp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",320214468201.558
1995,"npp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",503960126672.333
1995,"npp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",198913154393.62
1995,"npp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187288663967.829
1995,"npp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",301101107990.735
1996,"npp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",300481665678.17
1996,"npp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",453866650445.082
1996,"npp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317158556026.698
1996,"npp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",465994788840.143
1996,"npp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",190906529120.801
1996,"npp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189194855094.517
1996,"npp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",317220122534.834
1996,"npp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",300661766739.677
1996,"npp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",320627772630.441
1996,"npp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",198173949953.431
1996,"npp","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185006931634.385
1996,"npp","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317924288958.756
1996,"npp","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",198500964135.365
1996,"npp","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",190134142191.225
1996,"npp","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",329580902762.324
1996,"npp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",191964246027.615
1996,"npp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186194891368.681
1996,"npp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",312663643300.296
1996,"npp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",189840049986.806
1996,"npp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186445258284.962
1996,"npp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",331789009304.769
1996,"npp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",197005722409.805
1996,"npp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",192606468703.844
1996,"npp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",313944503118.327
1996,"npp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",199925876484.232
1996,"npp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189498859859.219
1996,"npp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317540190866.083
1996,"npp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",192792996748.207
1996,"npp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",188492127112.667
1996,"npp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317652048871.319
1996,"npp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",188992830243.459
1996,"npp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186259623230.469
1996,"npp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",328326393443.552
1996,"npp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",198622113367.018
1996,"npp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",191030027152.308
1996,"npp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",346232721297.859
1996,"npp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",295239958033.634
1996,"npp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",303317911774.04
1996,"npp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",450650506067.372
1996,"npp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",452184084410.888
1996,"npp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",321426706724.277
1996,"npp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",523332506300.863
1996,"npp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",474814512016.465
1996,"npp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",191235524782.545
1996,"npp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",298781778007.964
1996,"npp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",291343445908.223
1996,"npp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187458606609.124
1996,"npp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",184658803350.085
1996,"npp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",390185625398.95
1996,"npp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",327308975951.327
1996,"npp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",198698731183.785
1996,"npp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",188523991983.099
1996,"npp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",320649711795.84
1996,"npp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",193320359063.325
1996,"npp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",183507585628.703
1996,"npp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",327499643884.697
1996,"npp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",198051975054.674
1996,"npp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",190524964218.946
1996,"npp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",322083069225.848
1996,"npp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",198130245275.704
1996,"npp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",187146393805.057
1996,"npp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",317280111728.096
1996,"npp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",193594320293.98
1996,"npp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189116404822.945
1996,"npp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",319940726244.494
1996,"npp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",199249475932.386
1996,"npp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185461674281.083
1996,"npp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",329696600794.854
1996,"npp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",195437822068.104
1996,"npp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186020672270.289
1996,"npp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",318517739033.962
1996,"npp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",197433250358.674
1996,"npp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",191559170803.475
1996,"npp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",320778950700.667
1996,"npp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",197388396678.585
1996,"npp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189526164772.348
1996,"npp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",325025983164.14
1996,"npp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",194977562466.96
1996,"npp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189139675770.713
1996,"npp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",344920552089.435
1996,"npp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",298713237627.239
1996,"npp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",301419804995.313
1996,"npp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",470153652817.783
1996,"npp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",332650330866.223
1996,"npp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",506769017461.953
1996,"npp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",462499579216.499
1996,"npp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",189271252002.402
1996,"npp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",299169760565.91
1996,"npp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",181417547596.432
1996,"npp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",303942013085.936
1996,"npp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",313724126146.55
1996,"npp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",191524579974.827
1996,"npp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",186748201449.405
1996,"npp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",327913567692.456
1996,"npp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",319227624578.791
1996,"npp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",342470138803.37
1996,"npp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",297521984097.258
1996,"npp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",298465744561.654
1996,"npp","historical","r3i1p1f1","INM-CM5-0","kg m-2 yr-1",462960911338.446
1996,"npp","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",323300059613.9
1996,"npp","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",477856934154.133
1996,"npp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",197758923399.476
1996,"npp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",301070119076.258
1996,"npp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185205902293.013
1996,"npp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",316318313750.024
1996,"npp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",294425470143.295
1996,"npp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",462960911338.446
1996,"npp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",331299329633.48
1996,"npp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",449152888456.525
1996,"npp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",183947034516.049
1996,"npp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",184616205214.349
1996,"npp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",321122511725.849
1996,"npp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",294844547137.318
1996,"npp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",452765227860.827
1996,"npp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",328635825490.778
1996,"npp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",453283194175.616
1996,"npp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",196838081475.861
1996,"npp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",189298018913.069
1996,"npp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",304325334411.709
1996,"npp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",298454708033.701
1996,"npp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",469098038953.695
1996,"npp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",314690690600.019
1996,"npp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",470430562181.26
1996,"npp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",190749336182.486
1996,"npp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",190782631919.44
1996,"npp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",300769768698.05
1996,"npp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",460622370956.273
1996,"npp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",334241006764.48
1996,"npp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",481036263683.421
1996,"npp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",197099806463.58
1996,"npp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",185733954709.743
1996,"npp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",306908391212.543
1996,"npp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",453131000981.973
1996,"npp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",333185388850.401
1996,"npp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",464028852245.748
1996,"npp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",196610070838.587
1996,"npp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",184483429429.609
1996,"npp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",317438470165.614
1996,"npp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",299530644884.961
1996,"npp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",457514375314.322
