"year","variable","experiment","ensemble","model","units","value"
2000,"gpp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",806234903628.291
2000,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",637917856984.512
2000,"gpp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",745190721239.292
2000,"gpp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",961778976796.045
2000,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",773152705619.851
2000,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",949506049698.659
2000,"gpp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",545725407800.413
2000,"gpp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",803644714099.589
2000,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",697122363828.476
2000,"gpp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",735312434739.075
2000,"gpp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",970667146978.643
2000,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",749943622176.923
2000,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",951572364853.121
2000,"gpp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",551641061675.792
2000,"gpp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",808250892697.24
2000,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",676648761959.326
2000,"gpp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",749279249288.785
2000,"gpp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",966721177356.99
2000,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",760653540709.154
2000,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",958159931305.527
2000,"gpp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",542922999768.73
2000,"gpp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",804672733376.524
2000,"gpp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",746286028379.245
2000,"gpp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",966579653958.339
2000,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",762329578682.743
2000,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",987614414435.964
2000,"gpp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",546006138970.69
2000,"gpp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",811072408621.38
2000,"gpp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",759730031115.164
2000,"gpp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",961746704256.04
2000,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",766777828075.673
2000,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",936953125836.074
2000,"gpp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",541112676344.085
2000,"gpp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",789870182718.172
2000,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",658541144379.721
2000,"gpp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",742672040923.703
2000,"gpp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",976771085807.785
2000,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",756911099388.552
2000,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",928766594208.828
2000,"gpp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",560087146387.227
2000,"gpp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",803900494470.947
2000,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",653013146270.939
2001,"gpp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",746949685343.407
2001,"gpp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",963149864943.758
2001,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",738760408000.294
2001,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",952345756969.08
2001,"gpp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",543759135959.465
2001,"gpp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",802504490634.748
2001,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",680986412221.069
2001,"gpp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",744995333189.573
2001,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",748347150872.376
2001,"gpp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",548806523771.742
2001,"gpp","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",796005717349.163
2001,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",791425883061.119
2001,"gpp","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",569014237052.65
2001,"gpp","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",822032764921.624
2001,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",749330227287.466
2001,"gpp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",562792463120.899
2001,"gpp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",796413477104.155
2001,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",730246960392.452
2001,"gpp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",546753930178.314
2001,"gpp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",768434963884.537
2001,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",786636641249.359
2001,"gpp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",559986726723.89
2001,"gpp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",795479706774.768
2001,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",780446906731.262
2001,"gpp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",542047510437.706
2001,"gpp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",807126476045.919
2001,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",744760268650.781
2001,"gpp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",547738993509.031
2001,"gpp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",805823491369.469
2001,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767904545686.354
2001,"gpp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",564975828575.859
2001,"gpp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",782196132495.907
2001,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",775816708667.909
2001,"gpp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",538878904465.388
2001,"gpp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",826249503178.517
2001,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",793926477910.339
2001,"gpp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",740776812725.577
2001,"gpp","historical","r1i1p1f1","CESM2-FV2","kg m-2 yr-1",798857140171.839
2001,"gpp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",752087859952.075
2001,"gpp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",939027943656.094
2001,"gpp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",965218673481.498
2001,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767851469547.788
2001,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1030296643184.35
2001,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",973270985635.886
2001,"gpp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",542114241339.937
2001,"gpp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",766837065175.352
2001,"gpp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",739644947302.199
2001,"gpp","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",831550269583.27
2001,"gpp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",805301860011.574
2001,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",799560489489.085
2001,"gpp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",1206761310504.96
2001,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",779967094499.421
2001,"gpp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",568440715819.603
2001,"gpp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",802769220951.471
2001,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",762312319137.959
2001,"gpp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",559554575024.315
2001,"gpp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",794881855023.197
2001,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",776969464151.972
2001,"gpp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",563378393045.875
2001,"gpp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",807337093897.154
2001,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",774872910707.503
2001,"gpp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",539340974928.565
2001,"gpp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",814803067656.616
2001,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",763465292285.266
2001,"gpp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",544033011176.188
2001,"gpp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",811996173767.895
2001,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",763490840530.548
2001,"gpp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",552977229631.866
2001,"gpp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",810098489858.214
2001,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",765130572271.295
2001,"gpp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",557826877050.024
2001,"gpp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",819543279225.697
2001,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",762991850250.256
2001,"gpp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",556995782844.098
2001,"gpp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",797455014792.158
2001,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",751854805747.98
2001,"gpp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",541052917147.742
2001,"gpp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",821908690756.489
2001,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",766865904234.338
2001,"gpp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",568148404199.172
2001,"gpp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",813028611437.235
2001,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",813756366597.351
2001,"gpp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",756554556826.626
2001,"gpp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",755283223125.679
2001,"gpp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",957455013627.569
2001,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",757979942401.609
2001,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1017548612571.99
2001,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",972915280915.095
2001,"gpp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",553340659161.677
2001,"gpp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",766514296712.936
2001,"gpp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",825448967911.101
2001,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",658888864231.53
2001,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",770184957561.629
2001,"gpp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",559273349791.384
2001,"gpp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",799012507635.542
2001,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",778306073203.25
2001,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",776424614143.387
2001,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",785279335565.196
2001,"gpp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",740985918485.805
2001,"gpp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",742197871686.391
2001,"gpp","historical","r3i1p1f1","INM-CM5-0","kg m-2 yr-1",965133903832.046
2001,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",768392357189.282
2001,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",948292973975.251
2001,"gpp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",550124532552.255
2001,"gpp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",746945132533.866
2001,"gpp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",798772069039.28
2001,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",635437680951.88
2001,"gpp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",741658559422.189
2001,"gpp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",965133903832.046
2001,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",770149375312.813
2001,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",957784411915.235
2001,"gpp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",548966643700.708
2001,"gpp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",804144084757.096
2001,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",668607165122.17
2001,"gpp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",742654741720.788
2001,"gpp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",965189491211.276
2001,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",759253368516.147
2001,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",927501015794.358
2001,"gpp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",559298835294.437
2001,"gpp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",802668208658.309
2001,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",655749600361.74
2001,"gpp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",725223923688.037
2001,"gpp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",954225478235.42
2001,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",741407151096.028
2001,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",942107978446.706
2001,"gpp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",561896913004.506
2001,"gpp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",808278208145.207
2001,"gpp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",739618595215.48
2001,"gpp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",961071462080.251
2001,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767094432816.317
2001,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",978108762384.466
2001,"gpp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",556689302004.781
2001,"gpp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",806353793508.42
2001,"gpp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",762333921503.545
2001,"gpp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",935177441547.207
2001,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",768480242616.141
2001,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",938301035289.1
2001,"gpp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",540940952474.242
2001,"gpp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",807993509500.821
2001,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",687583818776.195
2001,"gpp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",751943062642.553
2001,"gpp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",955893775285.364
2001,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",761988999291.086
2001,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",962810997681.1
2001,"gpp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",551766239526.205
2001,"gpp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",789762759774.356
2001,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",665281661601.531
2002,"gpp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",756326041708.732
2002,"gpp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",952010154460.218
2002,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",757737162046.572
2002,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",983920062999.949
2002,"gpp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",552969434438.403
2002,"gpp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",824323962470.935
2002,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",663708801257.657
2002,"gpp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",758914788539.093
2002,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",755626291387.538
2002,"gpp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",554778973827.294
2002,"gpp","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",801935680061.171
2002,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767345937887.45
2002,"gpp","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",564735093310.793
2002,"gpp","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",821698924747.704
2002,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",765569449921.043
2002,"gpp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",552359128822.539
2002,"gpp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",813415949154.021
2002,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",754079938964.221
2002,"gpp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",555680227181.834
2002,"gpp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",812997148337.628
2002,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",761672705852.652
2002,"gpp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",557690086867.879
2002,"gpp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",815533330364.174
2002,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",769473373652.348
2002,"gpp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",563164970604.646
2002,"gpp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",807671814491.775
2002,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",773312334551.295
2002,"gpp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",563248025890.82
2002,"gpp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",798505899812.17
2002,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",763801358818.599
2002,"gpp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",551269406200.736
2002,"gpp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",774874928272.012
2002,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",769633759795.008
2002,"gpp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",555873889513.307
2002,"gpp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",818973533011.203
2002,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",790420870091.563
2002,"gpp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",740230539260.654
2002,"gpp","historical","r1i1p1f1","CESM2-FV2","kg m-2 yr-1",788399043584.626
2002,"gpp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",750248459052.203
2002,"gpp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",953302346049.708
2002,"gpp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",965723324667.902
2002,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777824717374.63
2002,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1065181239484.25
2002,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",955987010285.687
2002,"gpp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",543700254635.369
2002,"gpp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",767102717205.029
2002,"gpp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",736837061061.281
2002,"gpp","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",833948078623.177
2002,"gpp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",787763003276.792
2002,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",792826124365.434
2002,"gpp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",1231652860780.78
2002,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",779074739174.79
2002,"gpp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",559042947364.008
2002,"gpp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",825116713449.864
2002,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777310637286.319
2002,"gpp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",577419108689.041
2002,"gpp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",803077471230.981
2002,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",774414217747.559
2002,"gpp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",562548211941.394
2002,"gpp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",812897220781.942
2002,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",784941603790.189
2002,"gpp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",568452551004.103
2002,"gpp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",823038853236.869
2002,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",781269493924.771
2002,"gpp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",549144984709.885
2002,"gpp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",810246109562.3
2002,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",769079004007.799
2002,"gpp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",558942604591.829
2002,"gpp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",806488117414.674
2002,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",790314895002.313
2002,"gpp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",553274150324.622
2002,"gpp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",820437429704.906
2002,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",778299978227.943
2002,"gpp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",551505720821.709
2002,"gpp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",802292211548.54
2002,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",766998473934.225
2002,"gpp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",538905851240.593
2002,"gpp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",812509329474.165
2002,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",758254584483.205
2002,"gpp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",556146607348.98
2002,"gpp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",816817364827.06
2002,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",800818073150.728
2002,"gpp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",775898614722.464
2002,"gpp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",748743944943.827
2002,"gpp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",981959512623.893
2002,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",770947135265.721
2002,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1034770652113.59
2002,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",957208727598.248
2002,"gpp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",556273855064.754
2002,"gpp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",738543636793.674
2002,"gpp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",801235327036.978
2002,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",665705055539.885
2002,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",761280678667.931
2002,"gpp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",566186494911.336
2002,"gpp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",822322357442.676
2002,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777664026255.857
2002,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",766458543059.838
2002,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",801587190837.014
2002,"gpp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",736591520259.53
2002,"gpp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",743317900428.268
