"year","variable","experiment","ensemble","model","units","value"
1996,"rh","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",185937265704.925
1996,"rh","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",269423283106.329
1996,"rh","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305172320180.034
1996,"rh","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",273906459096.011
1996,"rh","historical","r4i1p1f1","CESM2","kg m-2 yr-1",264311692081.974
1996,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286420107709.026
1996,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",423521889762.124
1996,"rh","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",196318331582.332
1996,"rh","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",308124714597.552
1996,"rh","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",283848258384.04
1996,"rh","historical","r5i1p1f1","CESM2","kg m-2 yr-1",263316508299.735
1996,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285838393525.715
1996,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",427996823196.606
1996,"rh","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",197345512725.196
1996,"rh","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307623517294.155
1996,"rh","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",271941986703.815
1996,"rh","historical","r6i1p1f1","CESM2","kg m-2 yr-1",263427700980.705
1996,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",280082233486.283
1996,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",428036112085.76
1996,"rh","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",195228566081.598
1996,"rh","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306462804339.15
1996,"rh","historical","r7i1p1f1","CESM2","kg m-2 yr-1",264826269012.505
1996,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284848086120.637
1996,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",438171394895.189
1996,"rh","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",192227054707.282
1996,"rh","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303072163490.457
1996,"rh","historical","r8i1p1f1","CESM2","kg m-2 yr-1",269367001534.272
1996,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286240941466.416
1996,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",430058858754.492
1996,"rh","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",191614828049.743
1996,"rh","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300246718601.85
1996,"rh","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",281354215528.32
1996,"rh","historical","r9i1p1f1","CESM2","kg m-2 yr-1",263617059445.975
1996,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",281814971304.971
1996,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",446173617373.04
1996,"rh","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",194528688087.651
1996,"rh","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302129820164.18
1996,"rh","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",270038349574.097
1997,"rh","historical","r10i1p1f1","CESM2","kg m-2 yr-1",269339064392.241
1997,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282555431548.903
1997,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",434091266011.781
1997,"rh","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",190375015273.962
1997,"rh","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299755859952.227
1997,"rh","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",278230708587.725
1997,"rh","historical","r11i1p1f1","CESM2","kg m-2 yr-1",267596423692.504
1997,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282596562760.527
1997,"rh","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",190251607957.082
1997,"rh","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",310347040809.611
1997,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284416761856.247
1997,"rh","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",186294133903.755
1997,"rh","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303874510982.02
1997,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285393174377.528
1997,"rh","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",197583157354.914
1997,"rh","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",309627169083.939
1997,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282810232282.973
1997,"rh","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",189294037583.613
1997,"rh","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",308635980764.56
1997,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285921860107.767
1997,"rh","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",187716048354.245
1997,"rh","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301433269411.934
1997,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283357376991.303
1997,"rh","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",185944210230.891
1997,"rh","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306703977991.446
1997,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285267978097.302
1997,"rh","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",185547669563.678
1997,"rh","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306838546707.322
1997,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",281210641204.825
1997,"rh","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",195508794711.597
1997,"rh","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304224168745.785
1997,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284463610173.114
1997,"rh","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",192670293965.841
1997,"rh","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303780865042.56
1997,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",336585644668.174
1997,"rh","historical","r1i1p1f1","CESM2","kg m-2 yr-1",267409549666.288
1997,"rh","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",266790487309.031
1997,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284668631830.706
1997,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",465235932545.661
1997,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",431849106023.602
1997,"rh","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",192112178310.001
1997,"rh","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",270858213775.231
1997,"rh","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",261471263780
1997,"rh","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",272058259539.769
1997,"rh","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306562090697.628
1997,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",298295609796.222
1997,"rh","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",342413154895.615
1997,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286069352080.413
1997,"rh","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",192676930314.449
1997,"rh","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301405929592.603
1997,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283608820796.782
1997,"rh","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",192260151780.733
1997,"rh","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302124259133.307
1997,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285998235886.23
1997,"rh","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",191051215776.124
1997,"rh","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305984968551.651
1997,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284839963139.399
1997,"rh","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",193750191079.937
1997,"rh","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303347854332.345
1997,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283817122667.408
1997,"rh","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",185009843934.785
1997,"rh","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303559148955.613
1997,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284232702497.515
1997,"rh","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",193721094909.568
1997,"rh","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303724412362.072
1997,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286731848188.847
1997,"rh","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",186029002891.624
1997,"rh","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301841353269.262
1997,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282069225689.724
1997,"rh","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",189216496519.499
1997,"rh","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",299068284567.197
1997,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282868796097.102
1997,"rh","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",191319252429.846
1997,"rh","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306202505875.716
1997,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286004707207.888
1997,"rh","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",200148796428.191
1997,"rh","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305118210291.704
1997,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",331468361388.388
1997,"rh","historical","r2i1p1f1","CESM2","kg m-2 yr-1",270316345809.302
1997,"rh","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",267397538226.326
1997,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",289816090128.221
1997,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",458110021306.676
1997,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",430641846538.45
1997,"rh","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",190706839118.296
1997,"rh","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",267986205656.584
1997,"rh","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307940866406.901
1997,"rh","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",279581555590.381
1997,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283442362750.004
1997,"rh","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",190731813615.882
1997,"rh","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",300610659321.214
1997,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286236550527.673
1997,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285132999059.716
1997,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",333004226598.332
1997,"rh","historical","r3i1p1f1","CESM2","kg m-2 yr-1",268759650455.526
1997,"rh","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",263563402995.467
1997,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283992376129.58
1997,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",431951515512.728
1997,"rh","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",194086502816.181
1997,"rh","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",269458341825.77
1997,"rh","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303984274623.239
1997,"rh","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",269840255775.397
1997,"rh","historical","r4i1p1f1","CESM2","kg m-2 yr-1",273474599222.29
1997,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287321676545.298
1997,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",428327224204.025
1997,"rh","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",189769193082.97
1997,"rh","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302441866497.891
1997,"rh","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",275795251605.575
1997,"rh","historical","r5i1p1f1","CESM2","kg m-2 yr-1",263034956155.105
1997,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286010627697.95
1997,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",430237039998.262
1997,"rh","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",188072927262.439
1997,"rh","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301260961579.542
1997,"rh","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",272002530954.831
1997,"rh","historical","r6i1p1f1","CESM2","kg m-2 yr-1",265568595981.594
1997,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",280688228603.681
1997,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",435651162195.564
1997,"rh","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",186744252188.976
1997,"rh","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306063394650.559
1997,"rh","historical","r7i1p1f1","CESM2","kg m-2 yr-1",264528650237.937
1997,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287106524182.216
1997,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",428181915074.451
1997,"rh","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",188164603983.191
1997,"rh","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306463382234.601
1997,"rh","historical","r8i1p1f1","CESM2","kg m-2 yr-1",267578298299.101
1997,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",288191696120.288
1997,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",437207470919.493
1997,"rh","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",191560063249.146
1997,"rh","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301256212962.444
1997,"rh","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",275306779528.146
1997,"rh","historical","r9i1p1f1","CESM2","kg m-2 yr-1",261558712023.097
1997,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",280252381365.537
1997,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",449642843970.348
1997,"rh","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",188649438054.269
1997,"rh","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",310412773628.454
1997,"rh","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",280550808103.245
1998,"rh","historical","r10i1p1f1","CESM2","kg m-2 yr-1",268708859148.156
1998,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284885423698.965
1998,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",439626873969.719
1998,"rh","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",191229740469.969
1998,"rh","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303090503015.826
1998,"rh","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",279674466104.585
1998,"rh","historical","r11i1p1f1","CESM2","kg m-2 yr-1",272815625865.831
1998,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282062167549.25
1998,"rh","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",196110248438.419
1998,"rh","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",308975825027.67
1998,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283572802827.853
1998,"rh","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",192606796371.944
1998,"rh","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",308614226509.098
1998,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",281401949726.28
1998,"rh","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",190651931834.471
1998,"rh","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303704576190.809
1998,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283333692280.314
1998,"rh","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",188357682696.879
1998,"rh","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306413935032.3
1998,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285491201477.754
1998,"rh","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",190116262918.296
1998,"rh","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",312936987227.767
1998,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283354368614.602
1998,"rh","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",193897566652.234
1998,"rh","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307804981984.534
1998,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",288449728268.99
1998,"rh","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",186039972042.904
1998,"rh","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307280816604.139
1998,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286519142210.878
1998,"rh","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",188768488228.974
1998,"rh","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",301525419046.511
1998,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284935111620.828
1998,"rh","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",191930532276.189
1998,"rh","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303491321608.097
1998,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",337924166854.824
1998,"rh","historical","r1i1p1f1","CESM2","kg m-2 yr-1",272510764286.074
1998,"rh","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",266903225045.555
1998,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287750138927.34
1998,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",459067395087.653
1998,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",431698859894.552
1998,"rh","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",190230760173.496
1998,"rh","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",271632256739.88
1998,"rh","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",260041902580.918
1998,"rh","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",275636804852.735
1998,"rh","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307535363788.928
1998,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",296559797199.84
1998,"rh","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",343169527781.698
1998,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286905518640.835
1998,"rh","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",189660556015.318
1998,"rh","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",302238690911.374
1998,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",280622185561.337
1998,"rh","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",194582019613.288
1998,"rh","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",297427687878.606
1998,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284203462841.694
1998,"rh","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",191008300655.799
1998,"rh","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305187288312.156
1998,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287131812337.6
1998,"rh","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",195310018777.555
1998,"rh","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",306646970848.772
1998,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287083243820.625
1998,"rh","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",189649516209.226
1998,"rh","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",305362495404.644
1998,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284067559729.182
1998,"rh","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",193505560553.076
1998,"rh","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",309568084032.444
1998,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",284129697346.21
1998,"rh","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",195762949059.025
1998,"rh","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307950681599.391
1998,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",281710273520.501
1998,"rh","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",192502382946.442
1998,"rh","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303344115661.696
1998,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285371706324.113
1998,"rh","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",189516698108.254
1998,"rh","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",310609031548.119
1998,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285649285957.052
1998,"rh","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",188634966503.443
1998,"rh","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",304267687581.815
1998,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",332049502639.178
1998,"rh","historical","r2i1p1f1","CESM2","kg m-2 yr-1",269815976530.444
1998,"rh","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",266881360332.063
1998,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",288140153449.849
1998,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",449954055831.14
1998,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",432425526895.511
1998,"rh","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",187768993688.692
1998,"rh","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",271273659490.843
1998,"rh","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303825528471.67
1998,"rh","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",273394187421.326
1998,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",285319566986.779
1998,"rh","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",184914494585.917
1998,"rh","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303916809714.954
1998,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",286897773392.612
1998,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",288591190694.681
1998,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",331671902489.365
1998,"rh","historical","r3i1p1f1","CESM2","kg m-2 yr-1",270003702982.822
1998,"rh","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",268819521943.827
1998,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",283136179337.854
1998,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",443137494743.841
1998,"rh","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",193977697357.77
1998,"rh","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",267802834462.89
1998,"rh","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",303068222231.858
1998,"rh","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",277743123343.253
1998,"rh","historical","r4i1p1f1","CESM2","kg m-2 yr-1",270621924334.656
1998,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",287674525227.726
1998,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",435589469904.002
1998,"rh","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",185880189059.503
1998,"rh","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",308035340694.721
1998,"rh","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",274286395115.897
1998,"rh","historical","r5i1p1f1","CESM2","kg m-2 yr-1",266404425105.964
1998,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",281812898379.323
1998,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",440133759977.508
1998,"rh","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",190244618603.999
1998,"rh","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",307164254404.11
1998,"rh","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",269314279597.352
1998,"rh","historical","r6i1p1f1","CESM2","kg m-2 yr-1",264779042766.739
1998,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",282364463462.319
1998,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",438318561427.247
1998,"rh","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",189457229540.957
1998,"rh","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",310288697235.494
1998,"rh","historical","r7i1p1f1","CESM2","kg m-2 yr-1",265019293961.062
1998,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",289988829855.782
1998,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",430162989961.367
